UserId,LengthOfScreenName,LengthOfDescriptionInUserProfile,AccountLongevity,NumerOfFollowings,NumberOfFollowers,RatioFollowingFollowers,TweetsPerDay,URLRatio,MentionRatio,MeanTimeBetweenTweets,MaxTimeBetweenTweets,HashtagRatio,FollowBackRatio
1599001,7,89,1066,1591,1683,0.9447743467933492,1.4910965323336458,0.3967280163599182,0.018442622950819672,1761.0556951423785,24319.466666666667,0.034764826175869123,1.0571608040201006
1907361,6,73,1086,4995,4570,1.092758696127762,4.595216191352346,0.06394199077125906,0.04253214638971316,46.330068728522335,2337.3166666666666,0.007910349373764008,0.9147317854283427
2077351,12,138,1034,1076,1370,0.7848285922684172,1.0396135265700484,0.0455005055611729,0.020232675771370764,180.7994137353434,2625.55,0.012639029322548028,1.2720519962859795
2157321,9,50,1039,10316,12272,0.8405442842010918,9.919230769230769,0.01845018450184502,0.041666666666666664,1925.4841708542713,35783.316666666666,0.0063257775434897206,1.1894930696908015
2219081,8,0,1070,2001,1534,1.3035830618892508,1.8683473389355743,0.054318305268875614,0.0,38.68333333333334,404.21666666666664,0.0,0.7662337662337663
2243161,8,115,1016,8266,8134,1.0161032575291948,8.127826941986234,0.14885496183206107,0.0015278838808250573,436.8499162479062,2848.4333333333334,0.007633587786259542,0.9839119390347163
2269491,7,157,1029,745,829,0.8975903614457831,0.7233009708737864,0.05070422535211268,0.06766917293233082,708.8619047619047,5483.216666666666,0.004694835680751174,1.111260053619303
2695911,8,146,1073,3452,3467,0.9953863898500577,3.2141527001862196,0.15344376634699217,0.017452006980802792,191.78269927536235,2912.116666666667,0.006102877070619006,1.0040544454097886
2884771,8,138,1128,62962,1234960,0.05098298650726622,55.767936226749335,0.0439911526173507,0.005653883972468043,132.40807560137458,1622.1833333333334,0.0009830425165888424,19.6140590505535
3060631,8,43,1053,9214,8372,1.1004418965723157,8.741935483870968,0.028344331133773246,0.0032998350082495873,76.0,895.0,0.05293941211757648,0.9085187194791101
3076591,11,114,1077,18059,17113,1.0552179502161974,16.75231910946197,0.04983108108108108,0.005350605463249789,55.89405360134003,334.53333333333336,0.0,0.9475636766334441
3136731,13,149,1099,3449,6042,0.5707430084395168,3.1354545454545453,0.0,0.0,0.0,0.0,0.0,1.751304347826087
3291901,8,105,1004,6071,5913,1.0265471761920866,6.0407960199004975,0.030390738060781478,0.03861003861003861,314.93472998137804,5004.616666666667,0.00482392667631452,0.9738142292490118
3881391,6,139,1027,17100,16779,1.0190703218116806,16.634241245136188,0.006497563413719855,0.018745313671582105,149.72402482269504,2144.883333333333,0.00924653255029364,0.981170691772411
3908631,10,155,1155,1998,1797,1.1112347052280311,1.7283737024221453,0.038024971623155504,0.015895543570820323,131.45180952380952,1474.9333333333334,0.02043132803632236,0.8989494747373686
4000261,6,21,1090,241,85,2.802325581395349,0.22089825847846012,0.0,0.0,0.0,0.0,0.0,0.3512396694214876
4046051,9,55,1086,9811,8951,1.0959562109025915,9.025758969641215,0.05145719489981785,0.04829157175398633,262.67382154882154,1691.3,0.05191256830601093,0.9122503057480637
4319321,10,28,1068,565,215,2.615740740740741,0.5285313376987839,0.0,0.0,0.0,0.0,0.0,0.37985865724381623
4567451,8,38,1088,1715,620,2.761674718196457,1.5748393021120295,0.02858151023288638,0.008117169578260102,132.71666666666667,1426.95,0.0,0.3613053613053613
5169871,11,37,1018,1060,299,3.533333333333333,1.0402355250245339,0.36981132075471695,0.24621212121212122,3079.9023569023566,70119.06666666667,0.022641509433962263,0.28180961357210177
5414782,4,67,1005,7133,7060,1.0101968559694094,7.0904572564612325,0.10251153254741159,0.0005128205128205128,214.9113065326633,2163.266666666667,0.01230138390568939,0.9896271376506869
5439702,6,105,1017,13746,15414,0.8917288355497892,13.502946954813359,0.007139942880456956,0.03346255866149765,348.4555276381909,9459.583333333334,0.0026519787841697267,1.1212628209791227
5448632,8,116,1020,786,341,2.2982456140350878,0.7698334965719883,0.4722222222222222,0.19718309859154928,26247.933035714286,1458981.15,0.1388888888888889,0.4332909783989835
5609382,6,130,981,8172,7567,1.0798097251585623,8.321792260692463,0.0921603830041891,0.03592814371257485,580.5038525963149,6169.383333333333,0.0017953321364452424,0.9258534197968922
5693062,8,121,1003,18933,17429,1.0862306368330465,18.85756972111554,0.024308983218163868,0.0007404664938911515,19.900670016750418,170.05,0.0,0.9205133622055561
5732162,14,99,1159,22318,22359,0.9981216457960644,19.239655172413794,0.16927083333333334,0.011294526498696786,1375.7975711892798,10727.1,0.003472222222222222,1.001792194990815
5751742,7,37,1170,4851,4472,1.0845070422535212,4.142613151152861,0.00925466864980995,0.006528386083794728,105.79170896785111,1255.4,0.0003305238803503553,0.921681780708986
5775622,7,143,976,13782,13694,1.0063526834611172,14.106448311156601,0.1827956989247312,0.20861372812920592,727.668556701031,9264.366666666667,0.17069892473118278,0.993542770079083
5884032,9,14,968,5223,5118,1.020316468060168,5.390092879256966,0.3793103448275862,0.14035087719298245,24887.34017857143,501678.06666666665,0.0,0.9797090352220521
5925162,7,157,983,8054,8000,1.0066241719785027,8.184959349593496,0.06702412868632708,0.0,136.4033500837521,1023.95,0.0,0.9931719428926132
5925682,9,36,967,16967,15424,1.099967585089141,17.52789256198347,0.01784273289697839,0.0017037302725968436,110.96298157453936,1739.0333333333333,0.0007172957948534027,0.909005186232909
5971902,9,74,1007,10937,11365,0.9622558507830371,10.850198412698413,0.30660377358490565,0.1773049645390071,1381.1679421768708,12066.183333333332,0.01650943396226415,1.0390382153958677
6002602,8,145,1016,16593,15082,1.100112709673142,16.315634218289084,0.15836734693877552,0.005718954248366013,523.2282828282828,18734.866666666665,0.0008163265306122449,0.9088827286971194
6087712,14,151,964,14379,13072,1.099900558402815,14.900518134715027,0.0328238971865231,0.014417231196803892,104.24380234505863,550.4833333333333,0.0032997568600208406,0.9090403337969402
6154322,7,144,962,2597,10097,0.2571796395325807,2.6967808930425754,0.01435778036476523,0.012031047865459249,138.3523569023569,5209.166666666667,0.006726167378088216,3.886451116243264
6228472,10,0,1110,423,63,6.609375,0.38073807380738073,0.0,0.0,0.0,0.0,0.0,0.14858490566037735
6267832,8,51,964,191,174,1.0914285714285714,0.19792746113989637,0.65625,0.09523809523809523,22773.393715846996,1363459.2833333334,0.0,0.90625
6332272,11,133,1137,4302,5119,0.840234375,3.780316344463972,0.008359456635318705,0.05435540069686411,75.69915824915824,1294.8333333333333,0.02647161267850923,1.1896351382756216
6333392,11,15,981,9018,9111,0.9896839332748024,9.183299389002036,0.04404332129963899,0.0018057060310581437,789.8248743718593,5158.95,0.00036101083032490973,1.0102006874376317
6356472,11,115,980,1869,1431,1.3051675977653632,1.9051987767584098,0.03307303628847037,0.13419117647058823,111.09031986531987,9907.25,0.08222324299494717,0.76524064171123
6774442,12,156,975,339,150,2.2450331125827816,0.3473360655737705,0.14814814814814814,0.32075471698113206,14631.209294871796,140929.33333333334,0.0,0.4411764705882353
6859412,13,157,985,3512,4492,0.7816603605608725,3.561866125760649,0.049394221808014914,0.10634328358208955,484.6914141414142,4978.116666666667,0.03168685927306617,1.278679191574153
6861662,12,104,965,3673,3567,1.0294282511210762,3.8022774327122155,0.15600624024961,0.0,193.5032663316583,960.0,0.0,0.9708764289602613
6871812,9,81,1133,9072,16454,0.5513217866909754,8.0,0.02809123649459784,0.04610951008645533,126.48351158645276,1992.5666666666666,0.005282112845138055,1.8135126198611264
6901952,6,0,975,949,82,11.433734939759036,0.9723360655737705,0.0,0.0,280904.96,1403196.3,0.0,0.0863157894736842
6902602,8,68,955,462,127,3.609375,0.48326359832635984,0.5,0.0,137581.35333333333,1046922.5333333333,0.0,0.27429805615550756
6982452,12,0,1061,2206,2005,1.0997008973080757,2.0772128060263655,0.0,0.0,0.0,0.0,0.0,0.9084730403262347
7024522,5,48,962,1659,738,2.2449255751014885,1.722741433021807,0.6,0.18181818181818182,17497.90852713178,287745.11666666664,0.0,0.44457831325301206
7082702,12,147,1034,20300,20006,1.014644874293997,19.613526570048307,0.03717245581962218,0.10548780487804878,1373.4823232323233,18271.066666666666,0.042656916514320534,0.9854686961233436
7087112,13,155,957,14368,23308,0.6164142605860398,14.997912317327765,0.0025804821712140896,0.0017143372733014527,161.64368686868687,3915.1,0.00027067994802945,1.622103138701371
7103212,8,54,1071,858,811,1.0566502463054188,0.8003731343283582,0.19152542372881357,0.1307300509337861,432.5491364421416,5696.333333333333,0.006779661016949152,0.9441210710128056
7159492,6,19,963,1400,1147,1.2195121951219512,1.4522821576763485,0.05173305742369374,0.000258732212160414,151.59874371859297,885.1333333333333,0.0,0.8187009279086367
7251502,9,111,937,7207,8420,0.8558365989787436,7.683368869936034,0.02880658436213992,0.040419161676646706,93.9823970037453,1381.8166666666666,0.004863449307893753,1.1681465038845726
7283562,13,156,916,20390,20677,0.9860721539800754,22.235550708833152,0.16666666666666666,0.033112582781456956,1679.7897822445561,20097.833333333332,0.007936507936507936,1.0140257956941787
7350652,6,115,1098,99778,97754,1.0206945936269245,90.78980891719745,0.011221122112211221,0.012674940586216002,60.86658249158249,677.05,0.0030363036303630363,0.9797051483779152
7361162,13,85,918,392,102,3.8058252427184467,0.426550598476605,0.6585365853658537,0.345679012345679,17170.840692640693,868104.6166666667,0.45121951219512196,0.2595419847328244
7400262,13,155,905,3051,3534,0.863083451202263,3.3675496688741724,0.10866910866910867,0.21882640586797067,1272.0098138747885,17418.1,0.045177045177045176,1.1579292267365662
7540482,8,16,967,12313,12244,1.0055532870559412,12.72004132231405,0.002070393374741201,0.00608976310821509,128.1783082077052,3076.5333333333333,0.00024357569114602363,0.9943154133506578
7545332,8,58,1045,3374,3164,1.0660347551342813,3.225621414913958,0.07792207792207792,0.00399800099950025,306.5712820512821,1592.85,0.024975024975024976,0.9374814814814815
7601182,7,50,912,1053,491,2.1402439024390243,1.1533406352683462,0.006564551422319475,0.0021929824561403508,1669.9678391959799,12637.283333333333,0.0,0.4658444022770398
7721172,11,160,965,2245,2246,0.9991099243435692,2.324016563146998,0.019408054342552158,0.038340208687211844,369.4280141843971,2935.483333333333,0.014313440077632217,1.0
7831092,8,92,939,17866,16330,1.0939930194109362,19.006382978723405,0.10554951033732318,0.18627450980392157,392.3177777777778,2805.8166666666666,0.003264417845484222,0.9139754855319864
7891352,12,153,905,11325,11076,1.0223887334115735,12.5,0.04757575757575758,0.011518642012731131,216.10108877721945,838.65,0.0009090909090909091,0.9779268938725058
7891802,8,135,940,903,908,0.9933993399339934,0.9596174282678002,0.42391304347826086,0.2967032967032967,10624.339814814815,87557.86666666667,0.10869565217391304,1.0044247787610618
7934702,15,156,1042,876,511,1.7109375,0.8398849472674976,0.016486104569006125,0.07775683317624882,61.267606837606834,1146.0833333333333,0.012246820536975978,0.5826681870011402
7946942,5,14,951,1830,1623,1.1268472906403941,1.9222689075630253,0.0024410089503661514,0.0,197.2713567839196,526.7333333333333,0.0,0.886400873839432
7950312,15,38,1023,4447,4048,1.0982958755248209,4.3427734375,0.12054329371816638,0.06032285471537808,1026.1748245614035,18033.366666666665,0.04584040747028863,0.9100719424460432
7957772,7,47,898,33928,31295,1.0841002044989776,37.739710789766406,0.008678965502202452,0.000654221912072575,138.82378559463987,1619.2,0.0,0.9223672964130979
7967132,10,66,883,1879,1768,1.0621820237422273,2.1255656108597285,0.13256288239293,0.0006802721088435374,39.00479797979798,563.8,0.0020394289598912306,0.9404255319148936
7977182,8,123,950,7704,7027,1.0961866818440524,8.100946372239747,0.06141820212171971,0.09329608938547486,400.1253745318352,7200.083333333333,0.09380234505862646,0.9120051914341337
8014432,8,43,916,688,551,1.2463768115942029,0.7502726281352236,0.25773195876288657,0.1756198347107438,853.8952038369305,9854.483333333334,0.2329896907216495,0.7997097242380261
8014472,7,62,940,1837,1829,1.0038251366120219,1.9521785334750266,0.2747603833865815,0.2448,1979.9569023569024,29445.566666666666,0.07667731629392971,0.9951033732317737
8066562,11,36,964,660,7210,0.0915268340036056,0.6839378238341969,0.041584158415841586,0.032091917591125195,1360.8975694444446,33626.36666666667,0.011089108910891089,10.907715582450832
8180582,10,40,892,1944,744,2.6093959731543626,2.176931690929451,0.8444444444444444,0.08482142857142858,2256.057537688442,68998.8,0.03111111111111111,0.3825192802056555
8205942,15,139,998,1065,791,1.3446969696969697,1.0660660660660661,0.11273957158962795,0.27765237020316025,403.184175084175,6963.55,0.09808342728297632,0.7420262664165104
8208482,7,31,1030,705,206,3.4057971014492754,0.6838021338506305,0.4426229508196721,0.12396694214876033,12470.148459383752,824560.7333333333,0.7704918032786885,0.29178470254957506
8245052,15,139,893,1777,901,1.9700665188470066,1.987695749440716,0.05290546400693842,0.09635416666666667,360.4063775510204,4353.8,0.031222896790980052,0.5067491563554556
8293982,8,92,1078,1444,1092,1.3211344922232389,1.3382761816496755,0.03541781959048146,0.05758582502768549,788.8235135135135,10049.016666666666,0.021029330381848368,0.7557093425605537
8377772,15,98,862,10293,9794,1.0508422664624808,11.926998841251448,0.026743576297850027,0.05508919202518363,818.2255443886097,10859.433333333332,0.009438909281594127,0.9514280163201865
8431212,10,58,909,2001,889,2.248314606741573,2.198901098901099,0.2391304347826087,0.7142857142857143,389.4038314176245,19095.216666666667,0.010869565217391304,0.44405594405594406
8440552,11,36,858,5986,7160,0.8359167714006424,6.968568102444703,0.29708222811671087,0.27925531914893614,1879.560067681895,22381.683333333334,0.5278514588859416,1.1959245030900283
8571252,12,115,992,3644,3312,1.0999094476305464,3.6696878147029204,0.05313719603722606,0.02312312312312312,124.59885361552028,1152.0666666666666,0.07054938456919845,0.908641975308642
8614702,9,61,868,1772,819,2.1609756097560977,2.0391254315304947,0.041666666666666664,0.5578947368421052,12974.407269503547,701354.15,0.0625,0.4619289340101523
8729092,10,75,868,3549,3225,1.1001239925604465,4.084004602991945,0.08940201302545885,0.02665876777251185,585.992797319933,7145.483333333334,0.011841326228537596,0.9084507042253521
8773632,6,15,1019,16613,17094,0.971804621234279,16.287254901960786,0.01750700280112045,0.015416958654519973,199.85093537414966,1404.0333333333333,0.0063025210084033615,1.0288912964969303
8833312,13,145,945,10691,13605,0.7857562839923563,11.301268498942918,0.004958047292143402,0.027083730688537096,47.52624113475177,869.65,0.007627765064836003,1.2724466891133557
8865022,14,18,863,1917,1052,1.8205128205128205,2.21875,0.18066847335140018,0.0009041591320072332,288.4766331658291,3403.1666666666665,0.0027100271002710027,0.5484880083420229
8894582,11,73,875,805,705,1.1402266288951841,0.9189497716894978,0.18857901726427623,0.1023936170212766,3010.986195286195,146462.76666666666,0.017264276228419653,0.8746898263027295
9028902,15,20,1030,146,64,2.246153846153846,0.14161008729388944,0.42857142857142855,0.0,3268.19,13070.183333333332,0.0,0.43537414965986393
9045162,7,128,836,6757,6784,0.9958732498157701,8.072879330943847,0.02159468438538206,0.001661523854735343,209.2924731182796,6752.7,0.0007119126720455624,1.003847292098254
9082652,12,61,854,21041,23332,0.9017700252860755,24.6093567251462,0.0384172109104879,0.035357417371252885,444.7788888888889,3260.5333333333333,0.006915097963887821,1.1088299591293602
9126092,8,156,929,1749,1006,1.736842105263158,1.8806451612903226,0.00042729825418141864,0.007386606434283622,8.34025641025641,391.76666666666665,0.005554877304358442,0.5748571428571428
9222382,7,109,973,1896,1159,1.6344827586206896,1.946611909650924,0.35,0.8484848484848485,3765.794322344322,124356.73333333334,0.3,0.6109646810753822
9237672,7,29,887,589,422,1.392434988179669,0.6632882882882883,0.19338159255429163,0.011387163561076604,1154.9338409475465,16022.966666666667,0.010341261633919338,0.7152542372881356
9256422,11,151,926,20255,19726,1.0267653469863638,21.850053937432577,0.006756756756756757,0.03649470601486821,318.5326633165829,10168.85,0.00945945945945946,0.9738349131121643
9283632,13,71,884,10270,9517,1.0790081949989494,11.6045197740113,0.011131725417439703,0.007253099434932951,126.54954212454213,1446.8666666666666,0.00042165626581210997,0.9265894265407458
9285422,12,71,947,875,740,1.1808367071524966,0.9229957805907173,0.13449023861171366,0.028219971056439943,448.65778894472356,4536.75,0.04338394793926247,0.8447488584474886
9337172,6,38,935,5835,5420,1.0763696734919757,6.233974358974359,0.8,0.4444444444444444,20152.310416666667,84796.76666666666,3.5,0.9287183002056203
9337212,14,14,831,2547,2694,0.9450834879406308,3.061298076923077,0.75,0.3333333333333333,3518.6583333333333,4058.95,0.25,1.0572998430141287
9376622,7,149,859,9762,8874,1.099943661971831,11.351162790697675,0.016494054468738015,0.03261078074045655,331.21002604166665,4452.15,0.05178365937859609,0.9089419235890608
9502542,7,158,841,8189,7444,1.0999328408327738,9.725653206650831,0.0027286659440062797,0.035660885167464115,167.97937710437708,5197.1,0.0054573318880125595,0.9089133089133089
9520902,13,27,867,2852,2794,1.0203935599284437,3.2857142857142856,0.009318766066838046,0.05785920925747348,129.2329145728643,4164.966666666666,0.0016066838046272494,0.9793200140203295
9545532,11,79,808,3529,3312,1.0651977060066404,4.362175525339926,0.0006451612903225806,0.02245451025938831,50.600389863547754,1026.6,0.0015483870967741935,0.9382436260623229
9571962,9,60,868,1999,945,2.113107822410148,2.300345224395857,0.32075471698113206,0.36538461538461536,25335.568750000002,631550.25,0.6792452830188679,0.4725
9578362,14,149,896,325,504,0.6435643564356436,0.36231884057971014,0.0,0.0,0.0,0.0,0.0,1.5460122699386503
9596392,9,48,828,1805,1732,1.0415464512406232,2.1773220747889024,0.17946345975948197,0.08703703703703704,1228.2500837520938,10860.733333333334,0.012950971322849213,0.9590254706533776
9633112,6,64,828,1121,561,1.9946619217081851,1.3522316043425815,0.6596491228070176,0.007042253521126761,1998.058164983165,15910.35,0.03508771929824561,0.5
9666402,8,15,946,897,761,1.1771653543307086,0.9472016895459345,0.03402489626556016,0.0755813953488372,2129.2149078726966,43202.03333333333,0.02074688796680498,0.8474387527839644
9751642,6,129,822,11631,11326,1.0268385274123775,14.132442284325638,0.047619047619047616,0.05349945034811286,164.07893401015227,1030.4,0.012454212454212455,0.9736932599724897
9767082,9,34,978,1963,1941,1.0108135942327496,2.0051072522982634,0.2059447983014862,0.01487778958554729,844.953852596315,5949.3,0.045647558386411886,0.9882892057026477
9783422,11,35,831,854,868,0.9827387802071347,1.0264423076923077,0.22972972972972974,0.21279212792127922,484.9497487437186,2102.85,0.2334152334152334,1.015204678362573
9814222,6,78,792,2414,2887,0.8358725761772853,3.0441361916771754,0.1676056338028169,0.11142454160789844,604.1002717391304,9742.366666666667,0.1295774647887324,1.1954451345755694
9819072,6,39,800,22121,24910,0.8880012845730801,27.6167290886392,0.02943722943722944,0.15164644714038128,193.95549549549548,9823.616666666667,0.0025974025974025974,1.1260283880300153
9836582,14,65,826,68782,69108,0.9952683442098713,83.17049576783555,0.0006480181445080463,0.003471579337159785,19.429018612521148,682.25,0.0002468640550506843,1.0047250047250047
9922242,8,83,798,2072,4283,0.48366013071895425,2.593241551939925,0.010598682325981094,0.042120343839541545,219.0720512820513,1933.9833333333333,0.0025780578630764826,2.066087795465509
9934462,7,55,994,1389,2594,0.5352601156069364,1.3959798994974875,0.03138155376961347,0.015119617224880384,342.965206185567,4741.05,0.000574052812858783,1.8661870503597122
10046572,7,51,820,3800,3604,1.0540915395284327,4.6285018270401945,0.011706175007316359,0.0,68.4354271356784,994.8666666666667,0.00556043312847527,0.9481715338068929
10105822,13,108,811,5352,4938,1.0836201660255111,6.5911330049261085,0.049800796812749,0.00049813200498132,73.36264656616414,787.25,0.0,0.922473379413413
10193122,9,106,848,13002,12073,1.076859367235382,15.314487632508834,0.03533755274261603,0.022949089949881298,603.9147959183674,7132.516666666666,0.002109704641350211,0.9284780435284166
10197782,5,152,787,5644,6444,0.8757176105508145,7.16243654822335,0.0017352185089974292,0.007391220515457292,47.07256944444444,861.2833333333333,0.0,1.141541186891054
10278192,14,0,858,797,387,2.054123711340206,0.9278230500582072,0.8823529411764706,0.0,25233.14149659864,1232431.3333333333,0.0,0.4849624060150376
10336042,11,156,891,22456,20471,1.0969128565846034,25.17488789237668,0.00035932446999640676,0.007680905538337151,50.380569514237855,1421.7333333333333,0.029060366510959397,0.911564322928263
10433782,8,107,903,1326,3185,0.416195856873823,1.4668141592920354,0.007411912273366529,0.0001520450053215752,40.97695578231293,370.23333333333335,0.0,2.4001507159005273
10492902,9,147,791,4748,4589,1.0344226579520697,5.994949494949495,0.045746594705731176,0.005398457583547558,113.6103852596315,959.8666666666667,0.0025700334104343356,0.9663086965676985
10500072,12,159,835,12335,11226,1.0986906564531933,14.754784688995215,0.0026106820406831283,0.017188859878154918,83.20648148148149,1193.7666666666667,0.0004351136734471881,0.9100194552529183
10667662,7,86,777,53675,58173,0.9226630453467185,68.99100257069409,0.0852076124567474,0.0038944180008654264,478.93927973199334,2975.133333333333,0.005622837370242215,1.083780460541024
10697222,12,157,925,2292,5081,0.4510035419126328,2.475161987041037,0.03827311696264544,0.01776416539050536,140.54472222222222,1275.0,0.005817513778322106,2.2158744003488877
10736862,10,64,927,7282,6620,1.0998338619543875,7.8469827586206895,0.08089668615984405,0.1073170731707317,527.9824915824915,5609.583333333333,0.00682261208576998,0.9089660854043663
10746692,15,0,764,986,407,2.4166666666666665,1.288888888888889,0.34,0.0,25589.995348837212,726596.4833333333,0.0,0.41236068895643363
10778972,8,58,908,1716,688,2.490566037735849,1.8877887788778878,0.003604806408544726,0.005474696221124315,72.2024456521739,858.1833333333333,0.0033377837116154874,0.40069889341875364
10779802,6,146,823,19802,19928,0.993627377189021,24.031553398058254,0.012330456226880395,0.0,30.314154103852594,182.31666666666666,0.0,1.0063121749229915
10793242,8,24,786,5453,5992,0.9098948773569164,6.928843710292249,0.014214641080312722,0.06330014224751067,1758.976851851852,30209.116666666665,0.0007107320540156361,1.0986431976530986
10845372,8,159,821,3650,3328,1.0964253529588466,4.440389294403893,0.043084877208099955,0.0,59.9997487437186,239.81666666666666,0.0,0.9115310873733223
10870512,6,117,757,3426,3116,1.0991337824831569,4.519788918205805,0.375,0.0,159917.54444444444,405614.5333333333,0.25,0.9092500729501022
10987282,5,27,857,12453,11320,1.0999911668580513,14.513986013986013,0.01026167265264238,5.131099594643132e-05,4.726968174204355,58.61666666666667,0.0,0.908944917295648
11009092,8,158,786,1926,1414,1.36113074204947,2.4472681067344344,0.0635278942276685,0.000967741935483871,104.78877721943049,483.8666666666667,0.0,0.7337830825116762
11015372,14,139,940,504,222,2.2600896860986546,0.5356004250797024,0.07972379158819837,0.029522613065326633,980.2350083752093,10425.116666666667,0.029504080351537978,0.4396039603960396
11041822,12,62,751,15899,15673,1.0143549827740206,21.142287234042552,0.08714083843617522,0.010367577756833177,177.27304421768704,5986.016666666666,0.0023551577955723034,0.9857232704402515
11073902,8,135,843,5661,8850,0.6395887470342334,6.707345971563981,0.03261200853398354,0.05548780487804878,465.2917948717948,7905.916666666667,0.015239256324291375,1.5630519251148005
11228722,6,0,778,1894,1302,1.4535686876438987,2.431322207958922,0.9545454545454546,0.09195402298850575,4792.972352941176,148436.28333333333,0.022727272727272728,0.6870712401055409
11294262,7,6,813,3105,2852,1.088328075709779,3.8144963144963144,0.5497382198952879,0.3157894736842105,5919.893404634581,476719.7166666667,0.010471204188481676,0.918222794591114
11305742,15,59,752,4529,4674,0.9687700534759358,6.01460823373174,0.08229211546747092,0.0034482758620689655,80.1595600676819,485.3666666666667,0.004308487720809996,1.0317880794701986
11341332,11,61,760,20436,20866,0.9793453778693632,26.85413929040736,0.2996688741721854,0.06799336650082918,666.9881909547738,15457.016666666666,0.0033112582781456954,1.0209913392376573
11403052,6,0,891,16,7,2.0,0.017937219730941704,0.8,0.75,2204.811111111111,2256.0333333333333,0.0,0.4117647058823529
11403462,8,93,789,12486,12952,0.9639465760827608,15.805063291139241,0.08495145631067962,0.1227217496962333,521.0564489112228,1822.1666666666667,0.03033980582524272,1.0372387282774085
11410012,9,134,840,12294,11957,1.0280983442047165,14.618311533888228,0.005409321419946872,0.0,8.910552763819096,89.38333333333334,0.0,0.9725091500610004
11410412,14,160,815,1258,1035,1.2142857142857142,1.5416666666666667,0.0,0.0,0.0,0.0,0.0,0.8220810166799047
11422132,12,16,857,2394,8493,0.28184600894749234,2.7902097902097904,0.007460265974699967,0.03017521090201168,104.6939393939394,1039.35,0.0006487187804086928,3.5461377870563675
11488822,9,58,951,167,92,1.7956989247311828,0.17542016806722688,0.4580152671755725,0.26153846153846155,10272.423643410852,288048.2,0.0,0.5476190476190477
11525652,8,160,816,1985,258,7.664092664092664,2.429620563035496,0.9775280898876404,0.0,13476.683716475096,874158.8166666667,0.0449438202247191,0.1299093655589124
11547732,13,153,774,1765,629,2.8015873015873014,2.2774193548387096,0.68,0.2916666666666667,7786.086231884058,38810.03333333333,0.0,0.35617214043035106
11605832,15,103,845,4020,4373,0.9190672153635117,4.75177304964539,0.07947019867549669,0.00041407867494824016,277.85971524288107,1820.6,0.0,1.0875404128326287
