UserId,LengthOfScreenName,LengthOfDescriptionInUserProfile,AccountLongevity,NumerOfFollowings,NumberOfFollowers,RatioFollowingFollowers,TweetsPerDay,URLRatio,MentionRatio,MeanTimeBetweenTweets,MaxTimeBetweenTweets,HashtagRatio,FollowBackRatio,Classe
72811725,0.8333333333333333,0.30625,4.290459441148391,0.0,2.995732273553991,0.0,0.0,0.0,0.0,8.055261141576121,9.898999998510511,0.0,2.995732273553991,0
22155404,0.3333333333333332,0.6625000000000001,5.613128106388071,6.476972362889683,5.808142489980444,1.9489489489489489,1.214501128114782,0.0039162574529771,0.0015447837037691,4.952703813526765,7.281156226836456,0.0028633882875044,0.412618945464783,0
77977758,0.25,0.5875,4.07753744390572,4.700480365792417,4.219507705176107,1.6029411764705883,1.0464265354975395,0.6190392084062234,0.0182443151771549,7.071275974304498,9.7489465187529,0.015748356968139,0.4756693667814129,0
42017268,0.6666666666666666,0.0,5.236441962829949,2.6390573296152584,1.9459101490553128,1.8571428571428568,0.0668629452291264,0.0645385211375711,0.0269320843091334,10.023373622179102,11.99163525206686,0.0645385211375711,0.3566749439387323,0
15359622,0.3333333333333332,0.4,6.20050917404269,6.234410725718371,6.54534966033442,0.7313218390804598,0.70924410760212,0.0071196709968131,0.0024103294844718,3.3546124892850733,6.811978323588368,0.0098918890050971,0.8598241202063839,0
78815875,0.4615384615384615,0.1983122362869198,4.912654885736052,3.58351893845611,0.6931471805599453,17.5,0.2290086707666077,0.6678293725756554,0.0,6.321425885077996,7.581872533635277,0.0,0.0273989741881143,1
46805461,0.6666666666666666,0.30625,5.056245805348308,3.9318256327243257,2.3978952727983707,4.545454545454546,0.276472987917061,0.0175303294049966,0.0048573163327261,5.481012946072419,8.030241416961143,0.0409506036130952,0.1790482314489854,0
18545448,0.75,0.0,5.777652323222656,3.610917912644224,3.6375861597263857,0.9473684210526316,0.1056700652656223,0.023628618393445,0.0088003430418577,6.010495659666094,8.609307360323417,0.0,0.6931471805599453,0
83285745,0.1666666666666666,0.2375,3.4011973816621555,3.4339872044851463,3.555348061489413,0.8571428571428571,0.6931471805599453,0.1039309228482318,0.009535761908497,5.367708260432771,7.589049152511082,0.0094787439545437,0.7404000654104909,0
64037473,0.5,0.0,4.653960350157523,2.995732273553991,2.5649493574615367,1.4615384615384617,0.1663212154475134,0.0996298409488412,0.0051792469825256,7.100166406296797,9.585930294465529,0.0,0.4700036292457355,0
61347552,1.0,0.33125,4.727387818712341,3.4011973816621555,2.9444389791664403,1.5263157894736843,0.2284392388889201,0.0027972046210611,0.0055982422440333,6.350849467333021,9.20705665313458,0.0111421765532417,0.4700036292457355,0
21001949,0.5,0.0,5.613128106388071,2.4849066497880004,1.9459101490553128,1.5714285714285714,0.0393610738805802,0.0,0.0114792490497945,7.979236816232045,11.505381581299025,0.0,0.4054651081081644,0
62100355,0.6666666666666666,0.0,4.727387818712341,4.127134385045092,4.624972813284271,0.5980392156862745,0.4316674805021884,0.0,0.0012692587597824,3.816164936866716,7.858363698157754,0.0080645598367303,0.9666158157616708,0
78594980,0.4615384615384615,0.0189873417721518,4.962844630259907,5.272999558563747,4.31748811353631,2.5866666666666664,0.8572383000924545,0.5436154465889815,0.0313725490196078,9.314271147292216,11.361365094060917,0.0,0.3217118210380922,1
90273407,0.3333333333333332,0.0875,1.6094379124341005,5.1647859739235145,3.091042453358316,7.909090909090909,3.5779478934066544,0.0,0.0468384074941451,4.329020866549858,7.0953407348956326,0.0,0.1133286853070031,0
42061800,0.5833333333333333,0.0,5.159055299214529,4.553876891600541,4.158883083359672,1.46875,0.4319316812963276,0.0,0.02135992893483,5.463973392821192,7.865021593581275,0.0,0.5087181414264259,0
83275850,0.75,0.0,3.610917912644224,4.804021044733257,2.19722457733622,13.444444444444445,1.4516771203827423,0.0,0.0115423218467714,7.562711068307039,10.114618574794006,0.0339015516756813,0.0635134057223257,0
15988858,0.9166666666666664,0.15,6.107022887742255,4.8283137373023015,4.897839799950911,0.9253731343283582,0.2438628289724852,0.0028741551298626,0.0022157206342355,5.014190663648669,7.25162863108366,0.0020538105391485,0.7246458476193163,0
38499747,0.4166666666666666,0.0,5.308267697401205,5.356586274672012,3.7612001156935615,4.906976744186046,0.715179895559828,0.4141532600658023,0.0124738074694934,7.266354296629234,10.423265484543885,0.0052219439811516,0.1807479923465241,0
16202133,1.0,0.41875,6.066108090103747,4.912654885736052,4.465908118654584,1.5517241379310345,0.2724859880994351,0.298190050050196,0.0124497370862975,7.095275193668095,9.47363497277736,0.0368705358083276,0.4900224961362274,0
15720493,0.1666666666666666,0.3,6.144185634125646,4.564348191467836,4.406719247264253,1.1585365853658536,0.1855352713970504,0.0810037841530869,0.0048047849941177,7.364158517912227,10.636508277980136,0.0353068138321449,0.6118015411059929,0
15114174,0.3333333333333332,0.06875,6.249975242259483,3.8918202981106265,3.9318256327243257,0.9411764705882352,0.0886188359436998,0.0174001490048201,0.0038361798137887,5.119868702424156,7.520559706859544,0.0,0.7032995520239632,0
73542433,0.5833333333333333,0.7625000000000001,4.158883083359672,3.737669618283368,3.1354942159291497,1.7826086956521738,0.4950772667978515,0.0,0.0038188432868296,3.3584950143556487,6.95268084233513,0.0039920212695374,0.4212134650763036,0
28301133,0.6666666666666666,0.1,5.442417710521793,4.653960350157523,5.537334267018537,0.4094488188976378,0.3717128213032729,0.0187565307324954,0.0,2.524032063550119,6.008034831825944,0.0,1.2265726362431768,0
64663523,0.6666666666666666,0.0,4.691347882229144,4.59511985013459,4.663439094112067,0.9245283018867924,0.6413709110362253,0.0802467268520467,0.0077204116931291,4.588500184580271,6.744392856589329,0.0013253812410686,0.7230001437096264,0
76899852,0.75,0.0,4.060443010546419,4.51085950651685,4.394449154672439,1.1111111111111112,0.9367692632176956,0.0,0.0048488722055547,2.996409653507989,6.414496669923304,0.0012207529491594,0.6308040499858097,0
85778598,0.8333333333333333,0.99375,2.772588722239781,4.110873864173311,4.158883083359672,0.9375,1.55814461804655,0.0,0.0145632752190129,2.401748051447428,4.8600707689154925,0.0,0.7094077014317256,0
83214314,0.25,0.0,3.58351893845611,1.791759469228055,1.791759469228055,0.8333333333333334,0.1300531282481978,0.0,0.0049530269993808,6.368918233974249,8.890759339024967,0.0,0.6061358035703156,0
82120210,0.5,0.0,3.58351893845611,2.70805020110221,2.302585092994046,1.4,0.328504066972036,0.041672696400568,0.0046838407494145,6.838175727495617,8.360956448382424,0.0210534091978322,0.4700036292457355,0
18341734,0.4166666666666666,0.0,5.783825182329737,2.302585092994046,3.970291913552122,0.1698113207547169,0.0273158106469628,0.0363676441708748,0.0101630506826918,9.104094100904964,12.287217437992805,0.616186139423817,1.824549292051046,0
27247122,0.8333333333333333,0.5437500000000001,5.493061443340548,3.737669618283368,3.7612001156935615,0.9534883720930232,0.1559127948206575,0.0006263702052583,0.0045590362153392,3.129887414077729,6.308401977708552,0.0161594566656041,0.6931471805599453,0
16148847,0.5,0.59375,6.093569770045136,4.787491742782046,4.955827057601261,0.8380281690140845,0.2379320798485554,0.0689928714869514,0.0059761705328296,6.508110261542159,8.70835335021067,0.0676314008886302,0.7770286645406475,0
61396748,0.25,0.3125,4.68213122712422,1.3862943611198906,5.631211781821365,0.010752688172043,0.0273989741881143,0.0,0.0,2.4249064839912573,4.111147050898135,0.0,4.255612709818223,0
27485712,0.5,0.0,5.472270673671475,4.762173934797756,4.418840607796598,1.3975903614457832,0.3970262394622997,0.0202190470533061,0.0030389432826332,4.701783764514439,7.573753916956319,0.0016326534238852,0.5311308899267363,0
30699795,0.0833333333333333,0.0,5.393627546352362,4.343805421853684,4.143134726391533,1.2063492063492065,0.2967319079716988,0.0127797266463988,0.0102350594153872,4.067122266078954,6.96674719611235,0.011191163961261,0.5906685112770079,0
31114484,0.6666666666666666,0.28125,5.41610040220442,4.060443010546419,3.737669618283368,1.3571428571428572,0.2258066687336934,0.0191143960233153,0.0005674890460221,5.529549058512483,7.977047459141309,0.2068715262059942,0.5346768395881706,0
43025220,0.8333333333333333,0.0,5.170483995038151,5.187385805840755,4.962844630259907,1.2447552447552448,0.6988129180956227,0.0,0.0024337831898025,2.932309823960841,7.193147231109035,0.0002481697493813,0.5840553172892609,0
15126182,0.6666666666666666,0.11875,6.270988431858299,4.04305126783455,4.204692619390966,0.835820895522388,0.100623415373557,0.0111075954172479,0.001912337347394,4.999112432098121,7.602401335665818,0.0006568144735305,0.7691330875378674,0
79606031,0.5,1.0,3.784189633918261,4.23410650459726,3.1354942159291497,2.9565217391304346,0.9343092373768334,0.0215062052209635,0.0412827569702046,3.5019997305261885,7.035664647604168,0.0,0.2767530019195906,0
25833865,0.25,0.3875,5.4638318050256105,3.1354942159291497,4.110873864173311,0.360655737704918,0.0891277798960073,0.0056749240260247,0.0043389362841403,5.610723611332401,7.622908539804697,0.0,1.283346391867448,0
107384203,0.7692307692307693,0.0,2.19722457733622,6.831953565565855,6.533788837933344,1.3459302325581397,4.643321951952467,0.0006668889877036,0.0,2.180997480620509,4.014278706132494,0.0,0.5545172832640389,1
49543997,0.3333333333333332,0.0,4.997212273764115,4.762173934797756,4.356708826689592,1.4871794871794872,0.5787368293822011,0.1073290202304985,0.0111718275652701,5.833807418225372,8.808802542005909,0.007361996441069,0.505684224265572,0
19686955,0.75,0.5750000000000001,5.707110264748875,5.41610040220442,4.574710978503383,2.309278350515464,0.556287997842748,0.0051914457932498,0.0051199014441842,3.6763331283748415,6.465055484263747,0.0013003903002833,0.3553407209255957,0
74072342,0.9166666666666664,0.0,4.189654742026425,4.624972813284271,4.356708826689592,1.294871794871795,0.9283390703903296,0.0,0.0024803661964852,3.626658736139739,6.687628007452283,0.0018639334380626,0.5624129925564839,0
56825834,0.3333333333333332,0.28125,4.852030263919617,4.584967478670572,4.477336814478207,1.1022727272727273,0.564070138284803,0.0090206797259306,0.0026164589678562,5.117170496423883,7.899141114682809,0.0115831410896307,0.6353883464077529,0
26032378,0.3333333333333332,0.0,5.517452896464707,3.737669618283368,3.6635616461296463,1.051282051282051,0.152428026515812,0.0480092191863605,0.0084116646883321,6.651471993689002,9.090206450151063,0.1564898621804305,0.6443570163905133,0
67807170,0.4166666666666666,0.29375,4.454347296253507,3.784189633918261,3.4339872044851463,1.3870967741935485,0.4054651081081644,0.0021953905634355,0.0036779498395732,5.564340693196038,8.96481700025471,0.0679667041316393,0.5198754592859086,0
60102821,0.5,0.2375,4.770684624465665,4.3694478524670215,4.276666119016055,1.0833333333333333,0.5074300347648525,0.0095148196413384,0.0220822453722397,4.939651928891878,8.428183455400236,0.0019102202561192,0.6411874416292342,0
15506426,0.25,0.2375,6.190315405853148,5.204006687076795,5.10594547390058,1.096969696969697,0.3154686542750812,0.0086655654909959,0.0042228006756481,5.4469304882344165,8.344310943837023,0.0607781962619489,0.642432087980929,0
18100360,0.9166666666666664,0.9375,5.814130531825066,6.171700597410915,6.692083742506628,0.5930521091811415,0.8866005777227441,0.0032245090413695,0.0022185120933023,4.05062784652652,7.805189336005987,0.0036268425812968,0.9860348868389912,0
46672818,0.5833333333333333,0.2875,5.135798437050262,4.262679877041316,4.927253685157205,0.5072463768115942,0.3448404862917295,0.0011689072049818,0.0042549226234441,4.0876344953020505,7.016295733271588,0.0029197101033347,1.0748582026600026,0
28223947,0.5,0.975,5.484796933490655,5.905361848054571,5.3981627015177525,1.6561085972850678,0.9237318575688432,0.0025405800538912,0.0026193488838964,4.053513080710882,7.740722371251479,0.004512133994866,0.4696629717735261,0
23229719,0.75,0.9875,5.560681631015528,6.594413459749778,6.78332520060396,0.8267270668176671,1.337023312113108,0.0150729952729214,0.0001728631855528,4.579685718925178,7.600052098087243,0.0002138808691716,0.7914376183754304,0
24992670,1.0,0.20625,5.488937726156687,4.31748811353631,3.8501476017100575,1.574468085106383,0.2668044874302256,0.0040626869577261,0.0021934216423959,2.829966379678564,7.1099066958169255,0.0043522482743576,0.4783024320604306,0
14824667,0.75,0.0,6.327936783729195,4.219507705176107,3.367295829986474,2.310344827586207,0.1130097569037257,0.0477417628852152,0.0089773614363778,7.53709358839311,9.75387033104024,0.0193710657559996,0.3448404862917295,0
16875608,0.5833333333333333,0.25,5.996452088619021,4.574710978503383,4.736198448394496,0.8421052631578947,0.2141479884056318,0.0006386715848581,0.0005592478172969,3.0886755612846843,6.8991180855864735,0.0002395496478097,0.7723965522140859,0
15791419,0.25,0.75,6.1675164908883415,3.1354942159291497,3.713572066704308,0.5365853658536586,0.0450896048631774,0.0612138623025191,0.0002161049894413,6.596292506329672,8.529885633830197,0.0010015023370895,1.007640510462383,0
163677066,1.0,0.0,2.9444389791664403,5.918893854273146,5.135798437050262,2.1823529411764704,3.0217077599572515,0.6897630825757047,0.0,3.747888482009614,7.183668367833919,0.6897630825757047,0.374525424573335,1
33367271,0.8333333333333333,0.175,5.342334251964811,4.394449154672439,5.1298987149230735,0.4733727810650887,0.3240924361476212,0.0046901258504135,0.0033110993809683,3.5279062797593483,6.760955294255261,0.0043558453859937,1.123003741792269,0
41016033,0.5,0.0,5.225746673713202,3.784189633918261,3.49650756146648,1.303030303030303,0.2079753298410383,0.0180185055026782,0.0191407979600219,5.637971303357938,8.00003086643241,0.0090498355199178,0.5465437063680699,0
23471586,0.3333333333333332,0.0,5.537334267018537,3.610917912644224,3.49650756146648,1.0909090909090908,0.1325466559619831,0.014909754366287,0.0065546948211205,4.690905285919567,7.272652989787054,0.0021436235432514,0.623188591953035,0
46235783,0.4166666666666666,0.06875,5.147494476813453,3.58351893845611,3.218875824868201,1.4,0.1852243164519159,0.6531418459462461,0.0053864168618266,8.523167148483022,12.261490874830612,0.0,0.5108256237659906,0
67982972,1.0,0.25,4.499809670330265,6.501289670540389,5.017279836814924,4.403973509933775,2.12690807891876,0.0066240030235062,0.0034858903449764,3.2704049628468645,6.3154182769812,0.0,0.2031246844237178,0
38541926,0.5,0.0,5.318119993844216,6.2766434893416445,5.961005339623274,1.368556701030928,1.2817505053686202,0.0045662179795811,0.0086479169799969,6.54659157256722,9.344206708500732,0.0685351008220565,0.5466426330140426,0
32138716,1.0,0.325,5.393627546352362,5.389071729816501,5.700443573390687,0.7290969899665551,0.6885913640240846,0.0011420415231271,0.0017929073268651,3.4094961844768505,6.77776048236595,0.0153085909522855,0.8589711446919284,0
65863140,0.4166666666666666,0.15625,4.605170185988092,5.605802066295998,5.905361848054571,0.7384196185286104,1.3110318766193438,0.0400213474239476,0.0,3.3725238658308934,5.860738738957678,0.0811414536441566,0.8525362170487926,0
21089429,0.6666666666666666,0.2125,5.613128106388071,3.713572066704308,3.5263605246161616,1.1764705882352942,0.1362648795201831,0.0,0.0008549868034645,7.449786004848592,10.589566898024058,0.0052631700442745,0.590493026499862,0
88196124,0.9166666666666664,0.0,3.1354942159291497,0.6931471805599453,0.6931471805599453,0.5,0.0425596144187959,0.0,0.0,6.184851334058704,8.265855905731247,0.6603573577369545,0.4054651081081644,0
42512202,0.8333333333333333,0.01875,5.147494476813453,4.852030263919617,4.976733742420574,0.8758620689655172,0.5529490965772333,0.0654779293795069,0.0189032742698068,6.067835659943431,8.542643240656266,0.0512932943875505,0.7537718023763802,0
20951326,0.8333333333333333,0.0,5.659482215759621,5.438079308923196,6.410174881966167,0.3766447368421052,0.5866245497219417,0.0028297456392373,0.0026974497040328,4.4007217878523175,6.918315984574844,0.004711803911217,1.29174476156628,0
74482102,0.75,0.1375,4.189654742026425,4.276666119016055,4.0943445622221,1.1833333333333331,0.7303261838016993,0.0266682470821612,0.0102598416415746,6.4533997191416645,8.301128691057325,0.0,0.5985312041850962,0
113227495,0.7692307692307693,0.0,4.564348191467836,5.796057750765372,3.970291913552122,6.188679245283019,1.4853852637641214,0.0120434077702617,0.0,3.1058552997801523,4.510309904964132,0.0,0.146741624361329,1
56180027,0.8333333333333333,1.0,4.912654885736052,5.83773044716594,5.605802066295998,1.2573529411764706,1.256955846755404,0.0780731876933942,4.3756432671210775e-05,4.283294253215281,5.704670968717316,0.0052642356839488,0.5822644809812025,0
139703010,0.5384615384615384,0.2025316455696202,3.367295829986474,6.529418838262226,5.455321115357702,2.923076923076923,3.202185590427822,0.0,0.0,6.242666584814045,10.188551199903042,0.0,0.2927785523582651,1
57604347,0.5833333333333333,0.0,4.875197323201151,1.6094379124341005,3.1780538303479458,0.1666666666666666,0.0300774552372778,0.0,0.0085394413663106,7.6671300433789185,11.239597872240902,0.0,1.7227665977411035,0
24799772,0.75,0.075,5.529429087511423,5.796057750765372,5.805134968916488,0.9879518072289156,0.8335990160290417,0.0094742537196819,0.0021545667447306,4.589500313616433,8.43735962853707,0.0207261305171168,0.6961820842550993,0
54466982,0.9166666666666664,0.2875,4.890349128221754,3.871201010907891,3.258096538021482,1.807692307692308,0.3026077226684566,0.1453658502715255,0.0143392667311427,6.521488615294304,9.766076261879832,0.0,0.4192584302405002,0
66202950,0.8333333333333333,0.80625,4.624972813284271,5.087596335232384,5.14166355650266,0.9415204678362572,0.9471812188934936,0.0,0.0022009786866002,3.554349716934557,6.659486208887191,0.0055352737366874,0.7175386336841044,0
23261400,0.6666666666666666,0.125,5.552959584921617,4.736198448394496,4.07753744390572,1.915254237288136,0.3632424776858177,0.0053050522296931,0.0008602972805047,4.403078604381566,6.847173364587061,0.0,0.4112960284189576,0
35392205,0.75,0.2125,5.332718793265369,3.828641396489095,4.787491742782046,0.375,0.1967102942460541,0.0068393036502414,0.0013208476855877,4.119117519121925,6.816608088567191,0.0009799118863487,1.2773040774114857,0
22490294,1.0,0.95,5.579729825986222,6.20455776256869,6.761572768804055,0.5717592592592593,1.0522719514094077,0.0259216172514173,6.366086901699157e-05,2.866965773042736,4.801832860052704,0.019117559934479,1.009210545549951,0
14508296,0.6666666666666666,0.3625,6.343880434126331,5.799092654460526,5.641907070938114,1.1666666666666667,0.4562896341758687,0.0537965852740365,0.0108144276762543,5.021082485865397,7.978825064643845,0.0064061718124114,0.6160043047110694,0
41775036,0.6666666666666666,0.125,5.187385805840755,4.912654885736052,5.1647859739235145,0.7714285714285715,0.5620071800674984,0.0240042497194866,0.0110263121642099,3.9267201662389306,6.452206670705986,0.0085837436913914,0.8239174117431399,0
7525162,0.3333333333333332,0.30625,6.747586526829315,6.272877006546167,6.336825731146441,0.936283185840708,0.4829766265799764,0.0055619315637748,0.0005302461225752,3.519617970722827,6.377718519620922,0.000492004929974,0.724718976435759,0
15589631,0.5,0.0625,6.1675164908883415,4.605170185988092,4.605170185988092,0.99,0.18859116980755,0.0011264433745305,0.0012752508917515,4.660945548189392,6.750672527051808,0.0153784660817319,0.688134638736401,0
82498497,0.4166666666666666,0.0,3.7612001156935615,3.367295829986474,1.791759469228055,4.666666666666667,0.5014797613477531,0.0,0.0025649604103936,6.213597588028498,8.655176741795144,0.0,0.1590646946296873,0
88293935,0.9166666666666664,0.0,2.8903717578961645,4.204692619390966,1.9459101490553128,9.428571428571429,1.5404450409471488,0.4700036292457355,0.0077688704737885,5.528244330896837,9.8335746150611,0.0281708769666962,0.085766821757425,0
37424291,0.8333333333333333,0.8250000000000001,5.298317366548036,9.907031266159493,9.906931614938683,1.000049828093079,4.618579872898009,0.0257812680811651,0.0,3.255157679286017,5.326337769231083,0.0,0.6930724430753251,0
39876306,0.5,0.34375,5.236441962829949,2.833213344056216,2.9444389791664403,0.8421052631578947,0.0816780310142671,0.0040983663922821,0.0075365503416505,5.832189439307358,8.098333778779846,0.0020512827705573,0.7221347174331976,0
39202548,0.3333333333333332,0.05625,5.262690188904886,4.158883083359672,4.875197323201151,0.4809160305343511,0.2824872555746768,0.0027389773354321,0.0086324573197222,2.980116847581568,5.964136172279526,0.0032858737122026,1.1089750757036565,0
71650808,0.75,0.9125,4.454347296253507,5.978885764901122,6.558197802812269,0.5588652482269504,1.7194388076484288,0.0060180723255629,0.0033610894266631,3.62475179216909,7.503684627993318,0.007217352901045,1.0232701895024994,0
68285777,0.75,0.08125,4.499809670330265,6.601230118728877,5.056245805348308,4.681528662420382,2.215573716004416,0.3217259289921571,0.0004096134495685,5.064496199453817,7.3990922261642655,0.0,0.1922360138511331,0
21392387,0.5,0.0,5.605802066295998,2.772588722239781,2.70805020110221,1.0,0.0536801494636237,0.2513144282809061,0.0089773614363778,11.22096291098158,12.481119035422124,0.2513144282809061,0.6286086594223741,0
35512388,0.9166666666666664,0.0,5.313205979041787,6.3818160174060985,5.860786223465865,1.6809116809116809,1.3626172425930607,0.017158197889664,0.0050294856239948,4.477744508106926,7.665800291119925,0.0082428342317116,0.4651271221792815,0
54598937,0.75,0.0,4.919980925828125,3.4657359027997265,3.784189633918261,0.7045454545454546,0.203983053575134,0.0221084907542034,0.0088433709671781,5.130078236561602,7.685243607975833,0.0677004320765423,0.8517522107365839,0
76210103,0.6666666666666666,0.45,4.143134726391533,2.6390573296152584,2.6390573296152584,0.9285714285714286,0.1875986138947983,0.0,0.0238051381908445,5.968324711793708,8.841855488230472,0.0,0.6567795363890705,0
83325638,0.8333333333333333,0.7937500000000001,3.5263605246161616,5.220355825078324,5.365976015021851,0.8598130841121495,1.858134538172928,0.0001099565672666,0.0016941770840013,1.2849177735988413,4.878246106050511,0.0019773707420621,0.7660961802061129,0
19828950,0.75,0.7875000000000001,5.659482215759621,6.100318952020064,6.320768294250582,0.8003597122302158,0.9362982982016904,0.0014789918662361,0.0011525235917513,3.137469541381415,6.903730523843519,0.0030899467051642,0.8084358272951565,0
44602783,0.75,0.0,5.181783550292085,4.624972813284271,4.110873864173311,1.6557377049180328,0.4494282315292805,0.2975980838595479,0.0,5.12233447189127,8.961188603459908,0.0,0.462623521948113,0
90356902,0.5833333333333333,0.0,0.0,0.6931471805599453,0.6931471805599453,0.5,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.4054651081081644,0
31440099,0.8333333333333333,0.39375,5.3706380281276624,5.488937726156687,5.087596335232384,1.4876543209876545,0.7518547813867233,0.0001043569006947,0.0007196131492681,3.098718112601344,6.1990544314954255,0.0051007241177968,0.5099988357899966,0
168593398,0.4615384615384615,0.0,0.0,3.8918202981106265,1.791759469228055,8.0,3.8918202981106265,0.664976303593249,0.6666666666666666,1.951104965932417,2.8507065015037334,0.0,0.0971637484536477,1
5980092,0.4166666666666666,0.99375,6.822197390620491,3.218875824868201,4.290459441148391,0.3287671232876712,0.0258078839558725,0.0081025879963193,2.873905221729344e-05,3.747341921456774,6.889115974763199,0.0120635121080554,1.355835153635182,0
38619535,0.4166666666666666,0.0,5.2832037287379885,4.394449154672439,4.290459441148391,1.095890410958904,0.3408137774493499,0.1785550739984777,0.0171385991058122,7.676604698163582,11.892098045194723,0.1135971777237053,0.6359887667199967,0
15972455,0.3333333333333332,0.23125,6.1092475827643655,4.663439094112067,4.700480365792417,0.9545454545454546,0.209720530982069,0.0282593373144031,0.0113398249722667,5.519326648629274,8.069832596134036,0.0063492276786586,0.7071989340155957,0
